ZipCode,PrimaryRecord,Population,HouseholdsPerZipcode,WhitePopulation,BlackPopulation,HispanicPopulation,AsianPopulation,HawaiianPopulation,IndianPopulation,OtherPopulation,MalePopulation,FemalePopulation,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,MedianAge,MedianAgeMale,MedianAgeFemale,Latitude,Longitude,Elevation,State,StateFullName,CityType,CityAliasAbbreviation,AreaCode,City,CityAliasName,County,CountyFIPS,StateFIPS,TimeZone,DayLightSaving,MSA,PMSA,CSA,CBSA,CBSA_DIV,CBSA_Type,CBSA_Name,MSA_Name,PMSA_Name,Region,Division,MailingName,NumberOfBusinesses,NumberOfEmployees,BusinessFirstQuarterPayroll,BusinessAnnualPayroll,BusinessEmploymentFlag,GrowthRank,GrowingCountiesA,GrowingCountiesB,GrowthIncreaseNumber,GrowthIncreasePercentage,CBSAPopulation,CBSADivisionPopulation,CongressionalDistrict,CongressionalLandArea,DeliveryResidential,DeliveryBusiness,DeliveryTotal,PreferredLastLineKey,ClassificationCode,MultiCounty,CSAName,CBSA_Div_Name,CityStateKey,PopulationEstimate,LandArea,WaterArea,CityAliasCode,CityMixedCase,CityAliasMixedCase,BoxCount,SFDU,MFDU,StateANSI,CountyANSI,ZIPIntroDate,AliasIntroDate,FacilityCode,UniqueZIPName,CityDeliveryIndicator,CarrierRouteRateSortation,FinanceNumber
6820, ,19607,6792,18816,89,429,474,5,8,58,9615,9992,2.95,711000,146755,38,37.3,38.6,41.075974,-73.481568,9,CT,Connecticut,N,,203,DARIEN,NOROTON HEIGHTS,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,702,7098,108987,444718, ,0,0,0,0,0,899152,0,4,456.94,6879,631,8081,V20153, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20455,20293,12.85,0.03,,Darien,Noroton Heights,251,6374,504,9,1,<2004-10,<2004-10,N,,Y,D,81734
6820, ,19607,6792,18816,89,429,474,5,8,58,9615,9992,2.95,711000,146755,38,37.3,38.6,41.075974,-73.481568,9,CT,Connecticut,N,,203,DARIEN,TOKENEKE,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,702,7098,108987,444718, ,0,0,0,0,0,899152,0,4,456.94,6879,631,8081,V20153, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20714,20293,12.85,0.03,,Darien,Tokeneke,251,6374,504,9,1,<2004-10,<2004-10,N,,Y,D,81734
6830, ,24552,10525,21458,773,2345,1155,6,29,619,11429,13123,2.43,946000,82285,39.9,38.5,41.3,41.039806,-73.625848,9,CT,Connecticut,N,,203,GREENWICH,BELLE HAVEN,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,1663,26407,1253506,3036254, ,0,0,0,0,0,899152,0,4,456.94,10044,1566,11556,V20262, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20040,24406,13.16,0.27,,Greenwich,Belle Haven,0,7752,1608,9,1,<2004-10,<2004-10,N,,Y,D,83060
6830,P,24552,10525,21458,773,2345,1155,6,29,619,11429,13123,2.43,946000,82285,39.9,38.5,41.3,41.039806,-73.625848,9,CT,Connecticut,P,,203,GREENWICH,GREENWICH,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,1663,26407,1253506,3036254, ,0,0,0,0,0,899152,0,4,456.94,10044,1566,11556,V20262, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20262,24406,13.16,0.27,,Greenwich,Greenwich,0,7752,1608,9,1,<2004-10,<2004-10,P,,Y,D,83060
6831, ,15167,5841,14211,101,599,556,5,12,118,7236,7931,2.75,846000,119631,42,41.3,42.7,41.08048,-73.663465,9,CT,Connecticut,N,,203/914,GREENWICH,GLENVILLE,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,488,34491,545945,1158012, ,0,0,0,0,0,899152,0,4,456.94,5657,248,7467,V20262, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20254,15556,28.16,0.49,,Greenwich,Glenville,445,5339,215,9,1,<2004-10,<2004-10,N,,Y,D,83060
6831,P,15167,5841,14211,101,599,556,5,12,118,7236,7931,2.75,846000,119631,42,41.3,42.7,41.08048,-73.663465,9,CT,Connecticut,P,,203/914,GREENWICH,GREENWICH,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,488,34491,545945,1158012, ,0,0,0,0,0,899152,0,4,456.94,5657,248,7467,V20262, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20262,15556,28.16,0.49,,Greenwich,Greenwich,445,5339,215,9,1,<2004-10,<2004-10,P,,Y,D,83060
6851,P,25939,10715,21650,2015,2637,930,12,53,693,12597,13342,2.46,268800,67381,38.6,37.2,40.1,41.139682,-73.405374,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,1196,13826,212123,852138, ,0,0,0,0,0,899152,0,4,456.94,10827,1224,13146,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,26634,7.73,0.05,,Norwalk,Norwalk,0,8244,2011,9,1,<2004-10,<2004-10,P,,Y,D,85406
6852,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,Z,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,22,450,9187,39930, ,0,0,0,0,0,899152,0,,,0,0,1330,V20478,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,,Norwalk,Norwalk,446,0,0,9,1,<2004-10,<2004-10,P,,Y,C,85406
6853,P,3466,1526,3291,46,114,34,0,4,26,1682,1784,2.37,495500,110498,41.2,40.7,41.7,41.070442,-73.437653,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,114,529,13036,61843, ,0,0,0,0,0,899152,0,4,456.94,1491,109,1795,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,3533,1.19,0,,Norwalk,Norwalk,70,1435,56,9,1,<2004-10,<2004-10,P,,Y,D,85406
6853, ,3466,1526,3291,46,114,34,0,4,26,1682,1784,2.37,495500,110498,41.2,40.7,41.7,41.070442,-73.437653,9,CT,Connecticut,N,,203,NORWALK,ROWAYTON,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,114,529,13036,61843, ,0,0,0,0,0,899152,0,4,456.94,1491,109,1795,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20568,3533,1.19,0,,Norwalk,Rowayton,70,1435,56,9,1,<2004-10,<2004-10,N,,Y,D,85406
6856,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,Z,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,57,4595,122735,409853, ,0,0,0,0,0,899152,0,,,0,0,892,V20478,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,,Norwalk,Norwalk,454,0,0,9,1,<2004-10,<2004-10,P,,Y,C,85406
6857, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,N,,203,NORWALK,M B I INC,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,4,98,1724,6799, ,0,0,0,0,0,899152,0,,,0,0,21,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20348,0,0,0,B,Norwalk,M B I Inc,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,C,85406
6857,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,4,98,1724,6799, ,0,0,0,0,0,899152,0,,,0,0,21,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,B,Norwalk,Norwalk,0,0,0,9,1,<2004-10,<2004-10,P,,N,C,85406
6858,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,0,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,B,Norwalk,Norwalk,0,0,0,9,1,<2004-10,<2004-10,P,,N,D,85406
6860, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,N,,203,NORWALK,SHARED ZIP FOR BRM,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,1,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20594,0,0,0,B,Norwalk,Shared Zip For Brm,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,C,85406
6870,P,7092,2741,6482,60,232,424,0,6,33,3380,3712,2.69,705800,126247,39,38.3,39.7,41.033174,-73.570009,9,CT,Connecticut,P,,203,OLD GREENWICH,OLD GREENWICH,FAIRFIELD,1,9,5,Y,,,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",,,Northeast,New England,Y,227,2101,49942,207916, ,0,0,0,0,0,899152,0,4,456.94,2650,188,3177,V20493, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20493,7128,2.21,0.03,,Old Greenwich,Old Greenwich,147,2236,262,9,1,<2004-10,<2004-10,P,,Y,D,85542
6875,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3025,-73.3839,9,CT,Connecticut,Z,REDDING CEN,203,REDDING CENTER,REDDING CENTER,FAIRFIELD,1,9,5,Y,,,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",,,Northeast,New England,Y,5,10,54,348, ,0,0,0,0,0,899152,0,,,0,0,284,V20552,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20552,0,0,0,,Redding Center,Redding Center,74,0,0,9,1,<2004-10,<2004-10,P,,N,C,86324
6875, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3025,-73.3839,9,CT,Connecticut,Z,,203,REDDING CENTER,REDDING CEN,FAIRFIELD,1,9,5,Y,,,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",,,Northeast,New England,Y,5,10,54,348, ,0,0,0,0,0,899152,0,,,0,0,284,V20552,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,5635,0,0,0,A,Redding Center,Redding Cen,74,0,0,9,1,<2004-10,2005-05,N,,N,C,86324
6876,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3136,-73.3505,9,CT,Connecticut,Z,,203,REDDING RIDGE,REDDING RIDGE,FAIRFIELD,1,9,5,Y,,,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",,,Northeast,New England,Y,10,60,384,1765, ,0,0,0,0,0,899152,0,,,0,0,200,V20555,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20555,0,0,0,,Redding Ridge,Redding Ridge,142,0,0,9,1,<2004-10,<2004-10,P,,N,C,86358
6854,P,27977,10885,15817,8031,7064,769,18,79,2040,13645,14332,2.64,222000,47171,33.5,32.1,34.7,41.083487,-73.421231,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,809,12603,181745,673906, ,0,0,0,0,0,899152,0,4,456.94,10805,895,11665,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,28525,5.37,0.01,,Norwalk,Norwalk,0,7590,2278,9,1,<2004-10,<2004-10,P,,Y,D,85406
6854, ,27977,10885,15817,8031,7064,769,18,79,2040,13645,14332,2.64,222000,47171,33.5,32.1,34.7,41.083487,-73.421231,9,CT,Connecticut,N,,203,NORWALK,SOUTH NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,809,12603,181745,673906, ,0,0,0,0,0,899152,0,4,456.94,10805,895,11665,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20629,28525,5.37,0.01,,Norwalk,South Norwalk,0,7590,2278,9,1,<2004-10,<2004-10,N,,Y,D,85406
6855, ,7969,3334,6555,692,1200,189,3,11,333,3923,4046,2.42,289900,62513,37.1,35.7,38.6,41.10032,-73.398393,9,CT,Connecticut,N,,203/860,NORWALK,EAST NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,264,3380,47700,229597, ,0,0,0,0,0,899152,0,4,456.94,3235,306,4478,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20198,7828,2.09,0,,Norwalk,East Norwalk,0,2805,220,9,1,<2004-10,<2004-10,N,,Y,D,85406
6855,P,7969,3334,6555,692,1200,189,3,11,333,3923,4046,2.42,289900,62513,37.1,35.7,38.6,41.10032,-73.398393,9,CT,Connecticut,P,,203/860,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,264,3380,47700,229597, ,0,0,0,0,0,899152,0,4,456.94,3235,306,4478,V20478, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,7828,2.09,0,,Norwalk,Norwalk,0,2805,220,9,1,<2004-10,<2004-10,P,,Y,D,85406
6858, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,N,,203,NORWALK,SETAN INDUSTRIES,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,0,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20591,0,0,0,B,Norwalk,Setan Industries,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,D,85406
6859,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,1,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,0,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,B,Norwalk,Norwalk,0,0,0,9,1,<2004-10,<2004-10,P,,N,C,85406
6859, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,N,,203,NORWALK,PERKIN ELMER CORP,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,1,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,0,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20507,0,0,0,B,Norwalk,Perkin Elmer Corp,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,C,85406
6860,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1176,-73.4086,9,CT,Connecticut,P,,203,NORWALK,NORWALK,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,1,V20478,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20478,0,0,0,B,Norwalk,Norwalk,0,0,0,9,1,<2004-10,<2004-10,P,,N,C,85406
6877,P,23686,8896,22768,146,465,493,6,22,85,11399,12287,2.78,439000,107229,39.4,39.1,39.7,41.307379,-73.494562,9,CT,Connecticut,P,,203,RIDGEFIELD,RIDGEFIELD,FAIRFIELD,1,9,5,Y,5602,1930,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Danbury, CT PMSA",Northeast,New England,Y,832,0,0,0,j,0,0,0,0,0,899152,0,4,456.94,9113,772,10391,V20557, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20557,25334,34.52,0.5,,Ridgefield,Ridgefield,317,7762,655,9,1,<2004-10,<2004-10,P,,Y,D,86392
6878,P,7724,2771,6968,65,345,505,3,0,76,3748,3976,2.89,732800,116894,39.6,38.6,40.5,41.036005,-73.582238,9,CT,Connecticut,P,,203,RIVERSIDE,RIVERSIDE,FAIRFIELD,1,9,5,Y,,,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",,,Northeast,New England,Y,169,2578,31097,149033, ,0,0,0,0,0,899152,0,4,456.94,2710,132,3814,V20561, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20561,7831,2.37,0,,Riverside,Riverside,161,2535,95,9,1,<2004-10,<2004-10,P,,Y,D,86426
6879, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2815,-73.4989,9,CT,Connecticut,N,,203,RIDGEFIELD,PROMOTION SYSTEMS INC,FAIRFIELD,1,9,5,Y,5602,1930,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Danbury, CT PMSA",Northeast,New England,N,1,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,80,V20557,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20541,0,0,0,B,Ridgefield,Promotion Systems Inc,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,C,86392
6879,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2815,-73.4989,9,CT,Connecticut,P,,203,RIDGEFIELD,RIDGEFIELD,FAIRFIELD,1,9,5,Y,5602,1930,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Danbury, CT PMSA",Northeast,New England,Y,1,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,80,V20557,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20557,0,0,0,B,Ridgefield,Ridgefield,0,0,0,9,1,<2004-10,<2004-10,P,,N,C,86392
6888, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1417,-73.3585,9,CT,Connecticut,N,,203,WESTPORT,PROMOTIONAL DEV INC,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,2,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,14,V20815,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20542,0,0,0,B,Westport,Promotional Dev Inc,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,D,89112
6888,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1417,-73.3585,9,CT,Connecticut,P,,203,WESTPORT,WESTPORT,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,2,0,0,0,a,0,0,0,0,0,899152,0,,,0,0,14,V20815,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20815,0,0,0,B,Westport,Westport,0,0,0,9,1,<2004-10,<2004-10,P,,N,D,89112
6889, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1417,-73.3585,9,CT,Connecticut,N,,203,WESTPORT,WEBSTERS UNIFIED,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,N,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,0,V20815,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20792,0,0,0,B,Westport,Websters Unified,0,0,0,9,1,<2004-10,<2004-10,N,Y,N,D,89112
6889,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1417,-73.3585,9,CT,Connecticut,P,,203,WESTPORT,WESTPORT,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,0,0,0,0,,0,0,0,0,0,899152,0,,,0,0,0,V20815,U,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20815,0,0,0,B,Westport,Westport,0,0,0,9,1,<2004-10,<2004-10,P,,N,D,89112
6901,P,6398,3632,3586,1490,1347,534,6,17,466,3193,3205,1.86,232300,38523,35.8,34,38.6,41.054956,-73.538734,9,CT,Connecticut,P,,203,STAMFORD,STAMFORD,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,1089,21082,1477670,3304827, ,0,0,0,0,0,899152,0,4,456.94,4213,1162,5678,V20671, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20671,7836,0.52,0,,Stamford,Stamford,0,209,3883,9,1,<2004-10,<2004-10,P,,Y,D,87718
6902,P,58549,22668,33838,13839,14676,2300,21,186,5926,28256,30293,2.65,309000,52315,34.7,33,36.4,41.060298,-73.545275,9,CT,Connecticut,P,,203,STAMFORD,STAMFORD,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,1751,38236,1246783,3569418, ,0,0,0,0,0,899152,0,4,456.94,22753,1827,24634,V20671, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20671,60295,9.7,0.01,,Stamford,Stamford,0,13317,7234,9,1,<2004-10,<2004-10,P,,Y,D,87718
6903,P,14606,5143,13401,450,393,503,4,8,102,7168,7438,2.87,552800,118440,41.5,41.2,41.9,41.13618,-73.574052,9,CT,Connecticut,P,,203,STAMFORD,STAMFORD,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,290,1592,14373,68019, ,0,0,0,0,0,899152,0,4,456.94,5070,82,7354,V20671, ,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20671,14550,17.75,0.84,,Stamford,Stamford,0,5070,0,9,1,<2004-10,<2004-10,P,,Y,D,87718
6904,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0535,-73.5394,9,CT,Connecticut,Z,,203,STAMFORD,STAMFORD,FAIRFIELD,1,9,5,Y,5602,8040,408,14860,,Metro,"Bridgeport-Stamford-Norwalk, CT",New York-Northern New Jersey-Long Island,"Stamford-Norwalk, CT PMSA",Northeast,New England,Y,82,4083,161719,523558, ,0,0,0,0,0,899152,0,,,0,0,919,V20671,P,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",,V20671,0,0,0,,Stamford,Stamford,689,0,0,9,1,<2004-10,<2004-10,P,,Y,D,87718
